loan_amnt,term,int_rate,grade,annual_inc,verification_status,purpose,inq_last_6mths,revol_util,total_acc,is_bad,loan_amnt_per_installment,income_to_interest_ratio
22000, 36 months,0.1059,B,74064.0,VERIFIED - income,debt_consolidation,0.0,79.1,21.0,0,30.726686126901214,3.3665454545454545
10500, 36 months,0.1691,G,68000.0,not verified,credit_card,3.0,25.6,11.0,0,73.72042406796321,6.476190476190476
24500, 36 months,0.1166,C,147500.0,not verified,home_improvement,12.0,93.6,41.0,0,30.25513102324088,6.020408163265306
31000, 36 months,0.1942,E,180000.0,VERIFIED - income source,credit_card,1.0,75.2,24.0,0,27.123033580065442,5.806451612903226
6000, 36 months,0.0579,A,125000.0,VERIFIED - income source,home_improvement,0.0,17.2,52.0,0,32.972467989228996,20.833333333333332
14400, 36 months,0.13570000000000002,C,36000.0,VERIFIED - income,debt_consolidation,2.0,72.6,11.0,0,29.43882244710212,2.5
12000, 36 months,0.1677,D,68500.0,VERIFIED - income,debt_consolidation,0.0,64.3,31.0,0,28.13796984547565,5.708333333333333
9000, 36 months,0.0676,A,79000.0,not verified,major_purchase,0.0,7.7,31.0,0,32.501534794698635,8.777777777777779
8000, 36 months,0.1426,C,88500.0,not verified,other,0.0,77.2,38.0,1,29.149207505920934,11.0625
30000, 60 months,0.1936,F,80000.0,VERIFIED - income,debt_consolidation,1.0,53.1,13.0,0,38.25652273712668,2.6666666666666665
5000, 36 months,0.1148,B,105000.0,not verified,home_improvement,1.0,79.7,35.0,0,30.330603579011225,21.0
20000, 36 months,0.1588,E,80000.0,not verified,house,7.0,5.8,13.0,0,28.491651945979825,4.0
18250, 60 months,0.1689,D,30000.0,VERIFIED - income,other,0.0,77.7,13.0,1,40.3323830360892,1.643835616438356
4800, 36 months,0.1322,C,50000.0,VERIFIED - income,educational,0.0,40.0,11.0,0,29.58397534668721,10.416666666666666
24000, 60 months,0.1839,E,110000.0,VERIFIED - income source,debt_consolidation,1.0,54.5,50.0,0,39.05296558457408,4.583333333333333
14125, 36 months,0.1696,F,45000.0,not verified,other,1.0,60.9,15.0,0,28.063657315425573,3.185840707964602
8000, 36 months,0.1454,D,62000.0,not verified,debt_consolidation,1.0,72.7,14.0,1,29.034950822052046,7.75
12000, 36 months,0.1545,E,52000.0,not verified,home_improvement,3.0,49.9,34.0,0,28.664246130326774,4.333333333333333
5775, 36 months,0.0542,A,35554.0,VERIFIED - income,debt_consolidation,1.0,15.1,48.0,1,33.155356527729936,6.1565367965367965
5000, 36 months,0.0699,A,36000.0,VERIFIED - income source,other,0.0,0.6,18.0,1,32.38971302714258,7.2
1275, 36 months,0.1099,B,65964.0,VERIFIED - income source,car,1.0,58.2,35.0,1,30.54623862002875,51.73647058823529
3000, 36 months,0.1223,C,30000.0,not verified,debt_consolidation,0.0,70.5,9.0,0,30.006001200240046,10.0
10000, 36 months,0.1114,B,80000.0,not verified,debt_consolidation,0.0,56.0,25.0,0,30.484087306426044,8.0
6575, 60 months,0.1223,C,70000.0,not verified,credit_card,2.0,68.7,25.0,0,44.71876487791607,10.64638783269962
20400, 60 months,0.0962,B,80000.0,VERIFIED - income,home_improvement,0.0,10.2,50.0,0,47.48161251280142,3.9215686274509802
10400, 36 months,0.1409,D,50000.0,VERIFIED - income source,debt_consolidation,3.0,79.1,15.0,0,29.22087044477536,4.8076923076923075
20000, 60 months,0.1427,C,83000.0,VERIFIED - income,debt_consolidation,0.0,81.8,11.0,0,42.71952495888245,4.15
20600, 60 months,0.1059,B,95200.0,VERIFIED - income,medical,0.0,8.7,35.0,0,46.427766508902415,4.621359223300971
18000, 36 months,0.1183,B,128000.0,VERIFIED - income source,credit_card,4.0,64.6,39.0,0,30.180580473164436,7.111111111111111
4600, 60 months,0.1839,E,45000.0,VERIFIED - income source,debt_consolidation,2.0,29.4,27.0,1,39.05255115035232,9.782608695652174
6800, 36 months,0.0692,A,47818.68,not verified,medical,2.0,40.8,26.0,0,32.424184627121875,7.032158823529412
5000, 36 months,0.1427,C,35000.0,not verified,major_purchase,0.0,34.0,8.0,0,29.146021568055957,7.0
7000, 36 months,0.0788,A,60000.0,not verified,credit_card,0.0,66.7,18.0,0,31.96784947709732,8.571428571428571
7000, 36 months,0.0788,A,31200.0,VERIFIED - income source,debt_consolidation,1.0,32.9,8.0,0,31.96784947709732,4.457142857142857
3000, 36 months,0.09880000000000001,B,50000.0,not verified,credit_card,1.0,51.0,11.0,0,31.043046357615893,16.666666666666668
6000, 36 months,0.15960000000000002,C,61400.0,VERIFIED - income,wedding,2.0,55.5,29.0,0,28.4589479675568,10.233333333333333
5000, 36 months,0.1843,F,20000.0,not verified,small_business,1.0,97.1,6.0,0,27.495188342040144,4.0
12000, 36 months,0.09380000000000001,A,135000.0,VERIFIED - income,small_business,0.0,7.2,31.0,0,31.271988116644515,11.25
31200, 60 months,0.1242,B,129000.0,VERIFIED - income,debt_consolidation,0.0,48.9,15.0,0,44.52880814077954,4.134615384615385
6250, 60 months,0.1521,D,43500.0,VERIFIED - income source,credit_card,1.0,68.2,26.0,0,41.8396036952738,6.96
24000, 36 months,0.0788,A,140000.0,VERIFIED - income,credit_card,0.0,36.3,16.0,0,31.96803196803197,5.833333333333333
20000, 36 months,0.1253,C,68000.0,not verified,debt_consolidation,2.0,43.4,44.0,0,29.88062689555227,3.4
16250, 36 months,0.1099,B,77940.0,not verified,major_purchase,0.0,37.6,22.0,0,30.547983833067015,4.796307692307693
16000, 60 months,0.18489999999999998,D,37700.0,VERIFIED - income,medical,0.0,0.0,9.0,0,38.96926299381363,2.35625
5000, 36 months,0.1273,C,40000.0,not verified,other,0.0,60.8,37.0,1,29.792051480664956,8.0
5000, 60 months,0.1942,E,39996.0,VERIFIED - income source,debt_consolidation,1.0,55.8,7.0,0,38.20585313670054,7.9992
3000, 60 months,0.1632,E,59000.0,not verified,car,4.0,74.7,28.0,0,40.83299305839118,19.666666666666668
8400, 60 months,0.10369999999999999,B,54996.0,VERIFIED - income source,major_purchase,2.0,13.9,16.0,0,46.664074218098996,6.547142857142857
32000, 60 months,0.1991,E,112000.0,VERIFIED - income,debt_consolidation,1.0,48.0,22.0,0,37.81567223266092,3.5
3000, 60 months,0.09630000000000001,B,21000.0,not verified,vacation,0.0,14.9,20.0,0,47.46835443037975,7.0
6000, 36 months,0.0999,B,72000.0,VERIFIED - income source,home_improvement,2.0,53.7,31.0,0,30.994937493542718,12.0
5000, 36 months,0.0788,A,60000.0,VERIFIED - income,debt_consolidation,0.0,42.6,38.0,0,31.96726552010741,12.0
1800, 36 months,0.07139999999999999,A,35000.0,not verified,moving,1.0,40.7,16.0,0,32.31597845601436,19.444444444444443
4200, 36 months,0.0729,A,32700.0,VERIFIED - income,major_purchase,0.0,1.1,21.0,1,32.24568138195777,7.785714285714286
12000, 36 months,0.1149,B,75000.0,VERIFIED - income,debt_consolidation,3.0,61.2,35.0,0,30.329070413991808,6.25
8000, 36 months,0.0579,A,95000.0,not verified,car,1.0,4.2,43.0,0,32.9733740004946,11.875
7200, 36 months,0.1134,C,37000.0,not verified,credit_card,2.0,14.5,30.0,0,30.395136778115504,5.138888888888889
12000, 36 months,0.0729,A,51000.0,not verified,home_improvement,1.0,0.0,23.0,0,32.24766204450177,4.25
6500, 36 months,0.0999,B,25596.0,VERIFIED - income,debt_consolidation,0.0,26.0,6.0,0,30.99518382528253,3.937846153846154
7075, 36 months,0.17579999999999998,D,62910.0,VERIFIED - income,debt_consolidation,0.0,96.8,21.0,1,27.821470703893038,8.891872791519434
9350, 36 months,0.10369999999999999,B,83196.0,VERIFIED - income source,credit_card,0.0,73.8,24.0,0,30.824514555105004,8.897967914438503
20000, 60 months,0.203,E,84000.0,VERIFIED - income,credit_card,1.0,95.3,26.0,1,37.50726703298764,4.2
10000, 60 months,0.1446,D,86570.0,not verified,debt_consolidation,1.0,83.2,26.0,0,42.53871022630594,8.657
5000, 36 months,0.15990000000000001,D,26400.0,not verified,debt_consolidation,0.0,63.2,4.0,0,28.44626500540479,5.28
5000, 36 months,0.1008,B,27000.0,not verified,debt_consolidation,0.0,20.6,23.0,0,30.95400235250418,5.4
6000, 36 months,0.1199,B,35000.0,VERIFIED - income source,debt_consolidation,3.0,28.8,12.0,1,30.111412225233366,5.833333333333333
22000, 36 months,0.09630000000000001,B,57000.0,VERIFIED - income source,debt_consolidation,3.0,32.5,27.0,0,31.15838372965853,2.590909090909091
5000, 36 months,0.1349,C,33600.0,not verified,major_purchase,3.0,37.6,9.0,0,29.470706118118592,6.72
5600, 36 months,0.1253,C,50000.0,VERIFIED - income,credit_card,0.0,42.9,30.0,0,29.879415217159323,8.928571428571429
7000, 36 months,0.1059,B,64000.0,VERIFIED - income,debt_consolidation,0.0,35.1,14.0,0,30.726011763673075,9.142857142857142
3000, 36 months,0.07400000000000001,A,54000.0,not verified,other,0.0,0.0,46.0,0,32.19575016097875,18.0
6500, 36 months,0.0859,A,83500.0,not verified,other,1.0,6.6,11.0,0,31.634788533605878,12.846153846153847
11200, 60 months,0.2206,F,75000.0,VERIFIED - income,other,0.0,52.8,57.0,0,36.16169443368203,6.696428571428571
16800, 60 months,0.1521,D,88936.0,not verified,debt_consolidation,2.0,78.4,35.0,0,41.83996214479616,5.293809523809524
5000, 36 months,0.1149,B,30000.0,not verified,debt_consolidation,0.0,84.5,20.0,0,30.328763799587527,6.0
8650, 36 months,0.0751,A,60000.0,VERIFIED - income source,home_improvement,0.0,26.6,13.0,0,32.14298985544944,6.936416184971098
5400, 36 months,0.09380000000000001,A,98406.0,not verified,credit_card,2.0,53.1,26.0,0,31.271716469770674,18.223333333333333
7200, 36 months,0.1527,C,54990.0,VERIFIED - income,debt_consolidation,1.0,96.0,24.0,0,28.736779086010774,7.6375
33950, 36 months,0.1454,D,80000.0,VERIFIED - income,debt_consolidation,0.0,58.0,10.0,0,29.035458324068216,2.3564064801178204
24000, 60 months,0.19690000000000002,E,82000.0,VERIFIED - income,debt_consolidation,1.0,92.0,25.0,0,37.99091383977332,3.4166666666666665
5000, 36 months,0.1059,B,125000.0,not verified,other,1.0,67.6,25.0,0,30.725742026669945,25.0
10000, 36 months,0.1242,B,43000.0,not verified,credit_card,0.0,65.5,33.0,0,29.925784055542252,4.3
4000, 60 months,0.16449999999999998,E,19632.0,VERIFIED - income source,car,3.0,13.1,10.0,0,40.71661237785017,4.908
23800, 36 months,0.0691,A,60000.0,VERIFIED - income,debt_consolidation,1.0,44.7,26.0,0,32.429486306036246,2.5210084033613445
6000, 60 months,0.1261,C,45000.0,VERIFIED - income source,home_improvement,0.0,52.7,12.0,0,44.33606739082243,7.5
12000, 36 months,0.1099,B,120000.0,not verified,other,3.0,0.0,33.0,0,30.54756510449813,10.0
4350, 36 months,0.1691,G,32000.0,not verified,debt_consolidation,0.0,100.6,23.0,0,28.082633957391863,7.35632183908046
7000, 60 months,0.1343,C,40000.0,VERIFIED - income source,debt_consolidation,1.0,68.7,18.0,0,43.526924511876636,5.714285714285714
7500, 60 months,0.1335,C,62000.0,VERIFIED - income,debt_consolidation,2.0,39.9,28.0,1,43.604651162790695,8.266666666666667
25000, 36 months,0.1284,C,70000.0,VERIFIED - income,small_business,0.0,4.5,30.0,0,29.745969421143432,2.8
3000, 36 months,0.1001,B,58752.0,not verified,other,1.0,58.4,12.0,0,42.25352112676056,19.584
11500, 36 months,0.1242,B,38500.0,VERIFIED - income source,credit_card,0.0,89.6,15.0,0,29.926095555324245,3.347826086956522
12000, 60 months,0.1991,E,45000.0,VERIFIED - income source,debt_consolidation,1.0,27.5,10.0,0,37.81552327230328,3.75
20500, 36 months,0.1,B,84000.0,VERIFIED - income,debt_consolidation,0.0,27.9,40.0,0,30.99111084235351,4.097560975609756
14000, 60 months,0.15960000000000002,C,70000.0,VERIFIED - income source,house,2.0,21.0,32.0,0,41.15710253998118,5.0
8000, 36 months,0.1114,B,125000.0,not verified,debt_consolidation,3.0,48.6,40.0,0,30.4843196280913,15.625
10000, 36 months,0.0603,A,130000.0,not verified,home_improvement,3.0,6.8,36.0,0,32.855828623997894,13.0
20000, 60 months,0.1427,C,80500.0,VERIFIED - income,debt_consolidation,0.0,88.5,14.0,0,42.71952495888245,4.025
2400, 60 months,0.1793,E,21600.0,VERIFIED - income,other,2.0,96.5,6.0,1,39.43476832073612,9.0
9000, 36 months,0.1426,C,45000.0,not verified,debt_consolidation,0.0,83.8,10.0,0,29.14885347842985,5.0
3000, 36 months,0.0639,A,36000.0,not verified,home_improvement,0.0,15.0,22.0,0,32.6797385620915,12.0
6000, 36 months,0.157,D,34000.0,not verified,car,1.0,84.2,6.0,1,28.56190793545009,5.666666666666667
5000, 60 months,0.1427,C,36000.0,VERIFIED - income source,major_purchase,0.0,37.1,11.0,1,42.716787697565145,7.2
24250, 36 months,0.1459,D,140000.0,VERIFIED - income,debt_consolidation,1.0,77.0,27.0,0,29.014812510469262,5.77319587628866
8500, 36 months,0.0579,A,60000.0,VERIFIED - income source,major_purchase,1.0,47.9,14.0,0,32.97385367367523,7.0588235294117645
35000, 60 months,0.2206,F,90000.0,VERIFIED - income,debt_consolidation,0.0,85.0,29.0,0,36.16225487157234,2.5714285714285716
10400, 36 months,0.0691,A,30456.0,VERIFIED - income source,debt_consolidation,0.0,73.6,11.0,0,32.429061428125976,2.9284615384615384
1200, 36 months,0.157,D,35004.0,VERIFIED - income source,other,1.0,55.3,3.0,0,28.557829604950022,29.17
11000, 36 months,0.1298,C,125000.0,VERIFIED - income source,debt_consolidation,1.0,64.1,38.0,0,29.687204814724854,11.363636363636363
12000, 60 months,0.1399,C,50000.0,not verified,debt_consolidation,1.0,33.1,17.0,0,42.98610116062473,4.166666666666667
22200, 36 months,0.12689999999999999,B,225000.0,VERIFIED - income source,small_business,0.0,55.4,15.0,0,29.810662011548274,10.135135135135135
4000, 36 months,0.1149,B,31150.0,not verified,debt_consolidation,0.0,47.8,6.0,0,30.328303889604978,7.7875
20500, 36 months,0.1461,D,60000.0,VERIFIED - income,debt_consolidation,1.0,35.7,14.0,0,29.006423861674733,2.926829268292683
10000, 36 months,0.1607,D,150000.0,VERIFIED - income,debt_consolidation,6.0,96.0,44.0,0,28.41393419332841,15.0
16800, 36 months,0.1565,D,80000.0,not verified,debt_consolidation,2.0,61.2,13.0,0,28.582608843595285,4.761904761904762
14000, 60 months,0.1677,D,108000.0,not verified,debt_consolidation,0.0,67.5,33.0,0,40.43788452095549,7.714285714285714
10000, 36 months,0.1242,B,45000.0,not verified,debt_consolidation,0.0,51.6,19.0,0,29.925784055542252,4.5
16000, 36 months,0.1867,F,60000.0,VERIFIED - income,debt_consolidation,0.0,85.7,14.0,1,27.404299049413375,3.75
6000, 36 months,0.0603,A,110000.0,VERIFIED - income source,debt_consolidation,0.0,0.3,26.0,0,32.85510896944475,18.333333333333332
12000, 36 months,0.09630000000000001,A,204000.0,VERIFIED - income source,credit_card,0.0,29.1,36.0,0,31.157501168406295,17.0
5000, 36 months,0.12869999999999998,C,39516.0,not verified,debt_consolidation,1.0,84.4,20.0,0,29.731818992685973,7.9032
4000, 36 months,0.0542,A,48000.0,not verified,small_business,2.0,23.2,22.0,0,33.15649867374005,12.0
2500, 60 months,0.1689,D,48000.0,not verified,home_improvement,1.0,21.3,10.0,0,40.32908533634457,19.2
12000, 36 months,0.11710000000000001,B,83000.0,not verified,credit_card,1.0,70.2,15.0,0,30.232792502267458,6.916666666666667
6100, 60 months,0.1099,B,33276.0,not verified,car,0.0,89.9,15.0,0,46.003016591251885,5.455081967213115
16000, 36 months,0.0662,A,97000.0,VERIFIED - income source,major_purchase,0.0,1.9,23.0,0,32.56931156617677,6.0625
15000, 36 months,0.1099,B,84000.0,not verified,debt_consolidation,0.0,34.3,22.0,0,30.54803168849154,5.6
12000, 36 months,0.1025,B,48645.0,not verified,debt_consolidation,0.0,31.0,17.0,0,30.87849312953528,4.05375
3000, 36 months,0.10619999999999999,B,35000.0,not verified,other,2.0,37.1,31.0,1,30.71253071253071,11.666666666666666
8400, 36 months,0.138,C,38376.0,VERIFIED - income,debt_consolidation,2.0,90.1,16.0,0,29.34190303199665,4.5685714285714285
15000, 36 months,0.1242,B,95000.0,VERIFIED - income source,debt_consolidation,1.0,56.2,9.0,0,29.926381102487877,6.333333333333333
15000, 36 months,0.1242,B,72000.0,VERIFIED - income,debt_consolidation,1.0,57.6,18.0,0,29.926381102487877,4.8
25000, 36 months,0.1223,C,105000.0,VERIFIED - income,debt_consolidation,1.0,65.2,32.0,0,30.00804215529762,4.2
5000, 36 months,0.07490000000000001,A,24000.0,VERIFIED - income source,other,0.0,12.8,23.0,0,32.15227316571282,4.8
4750, 36 months,0.1183,B,19200.0,not verified,debt_consolidation,0.0,79.3,15.0,0,30.1798081199568,4.042105263157895
15000, 36 months,0.1533,D,38000.0,not verified,credit_card,0.0,87.1,16.0,0,28.71198055241851,2.533333333333333
8000, 60 months,0.1565,D,154000.0,VERIFIED - income,debt_consolidation,2.0,97.5,20.0,1,41.43789495493629,19.25
14300, 36 months,0.1531,D,68500.0,VERIFIED - income,debt_consolidation,2.0,90.9,13.0,0,28.722934158197084,4.79020979020979
6200, 36 months,0.1065,B,24000.0,not verified,credit_card,1.0,55.2,11.0,0,30.699148346207167,3.870967741935484
23500, 36 months,0.0691,A,70000.0,VERIFIED - income,small_business,2.0,60.1,24.0,1,53.29281567489115,2.978723404255319
2500, 36 months,0.1379,C,20000.0,not verified,moving,1.0,76.1,22.0,0,29.346167390538795,8.0
4000, 60 months,0.1595,D,18000.0,not verified,debt_consolidation,0.0,93.4,7.0,0,41.16496861171143,4.5
23800, 36 months,0.1025,B,110000.0,VERIFIED - income,debt_consolidation,2.0,11.0,37.0,0,30.878613316726348,4.621848739495798
3200, 36 months,0.11710000000000001,B,60000.0,VERIFIED - income source,other,3.0,73.0,33.0,0,30.231459612659425,18.75
20000, 36 months,0.07490000000000001,A,170000.0,not verified,home_improvement,1.0,21.1,42.0,0,32.15227316571282,8.5
8000, 36 months,0.1393,E,27000.0,not verified,debt_consolidation,0.0,57.5,15.0,0,29.287937030935385,3.375
10000, 36 months,0.1379,C,50004.0,VERIFIED - income,small_business,1.0,22.9,11.0,0,29.346167390538795,5.0004
25000, 36 months,0.1533,D,120000.0,VERIFIED - income source,credit_card,0.0,68.9,34.0,0,28.712200388188947,4.8
4000, 36 months,0.1427,C,36000.0,VERIFIED - income source,debt_consolidation,1.0,48.1,7.0,0,29.146021568055957,9.0
10000, 36 months,0.1008,B,48000.0,not verified,debt_consolidation,0.0,16.4,4.0,0,30.95496053242532,4.8
10000, 60 months,0.12990000000000002,C,50004.0,VERIFIED - income source,debt_consolidation,2.0,33.3,19.0,0,43.959908563390194,5.0004
25000, 36 months,0.1557,D,102400.0,VERIFIED - income,debt_consolidation,2.0,84.1,38.0,0,28.616233416892737,4.096
21200, 36 months,0.1242,B,60000.0,VERIFIED - income,small_business,0.0,64.6,10.0,1,29.92617269660225,2.830188679245283
8400, 36 months,0.0751,A,31200.0,VERIFIED - income,debt_consolidation,1.0,19.0,27.0,0,32.142037192928754,3.7142857142857144
7200, 36 months,0.0692,A,60000.0,VERIFIED - income,credit_card,1.0,23.3,41.0,0,32.42366927857336,8.333333333333334
3600, 36 months,0.1186,B,25980.0,not verified,vacation,4.0,6.0,21.0,0,30.165912518853695,7.216666666666667
7750, 36 months,0.1727,D,24000.0,not verified,debt_consolidation,1.0,67.1,7.0,1,27.94202480530718,3.096774193548387
15400, 36 months,0.11359999999999999,B,105000.0,not verified,debt_consolidation,1.0,38.1,31.0,0,30.38434219872149,6.818181818181818
10000, 36 months,0.0751,A,61000.0,VERIFIED - income source,debt_consolidation,0.0,52.8,33.0,1,32.14297193918549,6.1
13650, 60 months,0.1649,D,40000.0,VERIFIED - income source,major_purchase,1.0,19.8,20.0,0,53.786744424304516,2.93040293040293
24000, 60 months,0.1361,C,61300.0,VERIFIED - income,debt_consolidation,0.0,77.0,38.0,0,43.35260115606936,2.5541666666666667
20000, 36 months,0.1348,C,130000.0,VERIFIED - income source,debt_consolidation,3.0,45.8,42.0,0,29.47591817485115,6.5
24000, 36 months,0.09910000000000001,B,120000.0,VERIFIED - income,debt_consolidation,0.0,47.7,18.0,0,31.031807602792863,5.0
14500, 36 months,0.0691,A,35500.0,VERIFIED - income,debt_consolidation,1.0,41.4,52.0,0,32.48498969441706,2.4482758620689653
15000, 60 months,0.1399,C,60000.0,VERIFIED - income,debt_consolidation,1.0,44.3,30.0,0,42.986101160624735,4.0
10000, 36 months,0.09630000000000001,A,60000.0,VERIFIED - income,credit_card,0.0,57.6,31.0,0,31.157501168406295,6.0
9000, 60 months,0.1825,D,84996.0,VERIFIED - income source,debt_consolidation,3.0,27.3,29.0,0,39.16960438699569,9.444
22000, 60 months,0.203,E,63900.0,VERIFIED - income,debt_consolidation,0.0,65.8,25.0,1,37.50745886966158,2.9045454545454548
10000, 36 months,0.08,A,111150.0,VERIFIED - income,home_improvement,1.0,6.3,20.0,0,31.911159332418546,11.115
8000, 36 months,0.1253,B,36000.0,not verified,credit_card,0.0,79.8,32.0,1,29.879734070366773,4.5
10000, 36 months,0.0603,A,50000.0,VERIFIED - income source,moving,0.0,6.6,26.0,0,32.855828623997894,5.0
12175, 60 months,0.1649,D,42000.0,VERIFIED - income,debt_consolidation,3.0,62.6,25.0,0,40.68368642651875,3.4496919917864477
9500, 36 months,0.1158,B,60000.0,VERIFIED - income source,vacation,5.0,28.6,23.0,0,30.29046966170328,6.315789473684211
8000, 36 months,0.1025,B,52000.0,not verified,debt_consolidation,2.0,50.6,27.0,0,30.87849312953528,6.5
19200, 60 months,0.1825,D,45000.0,VERIFIED - income,debt_consolidation,1.0,80.4,29.0,0,39.170083848460735,2.34375
5550, 36 months,0.1253,C,24000.0,not verified,debt_consolidation,0.0,92.7,14.0,0,29.8804780876494,4.324324324324325
8000, 36 months,0.0849,A,52000.0,VERIFIED - income source,other,0.0,48.8,33.0,0,31.68191358758069,6.5
6000, 36 months,0.11710000000000001,B,30000.0,VERIFIED - income source,wedding,0.0,27.3,6.0,0,30.232792502267458,5.0
20000, 60 months,0.12689999999999999,B,175000.0,VERIFIED - income,home_improvement,0.0,82.5,40.0,0,44.25757911042266,8.75
13000, 36 months,0.1149,B,59000.0,VERIFIED - income,credit_card,1.0,56.3,42.0,0,30.329188344259617,4.538461538461538
25000, 36 months,0.11259999999999999,B,265000.0,VERIFIED - income,home_improvement,2.0,8.9,26.0,0,30.42880268747185,10.6
5000, 36 months,0.1479,C,36000.0,VERIFIED - income,car,1.0,22.0,11.0,0,28.931836592986922,7.2
8000, 60 months,0.15990000000000001,D,65000.0,VERIFIED - income source,debt_consolidation,0.0,93.7,10.0,0,41.12899079738831,8.125
30000, 60 months,0.1427,C,80000.0,VERIFIED - income,debt_consolidation,0.0,49.6,23.0,0,42.71922080141258,2.6666666666666665
6000, 36 months,0.07490000000000001,A,150000.0,VERIFIED - income source,home_improvement,0.0,31.3,11.0,0,32.15261775896254,25.0
12000, 36 months,0.1065,B,36400.0,not verified,debt_consolidation,1.0,28.4,27.0,0,30.699959066721245,3.033333333333333
10000, 36 months,0.0894,A,114800.0,VERIFIED - income,debt_consolidation,1.0,71.7,13.0,0,31.474254060178772,11.48
6000, 36 months,0.1099,B,49992.0,VERIFIED - income source,debt_consolidation,0.0,16.2,20.0,0,30.54834275240568,8.332
15000, 36 months,0.1025,B,48000.0,not verified,other,0.0,6.9,9.0,0,30.878175305693937,3.2
7500, 36 months,0.1197,C,145000.0,VERIFIED - income,debt_consolidation,8.0,49.3,53.0,0,30.120481927710845,19.333333333333332
8000, 36 months,0.1349,C,130000.0,not verified,major_purchase,2.0,31.8,9.0,0,29.47135752440597,16.25
5000, 36 months,0.0999,B,35000.0,not verified,debt_consolidation,2.0,53.7,18.0,0,30.994297049342922,7.0
8000, 36 months,0.11710000000000001,B,140000.0,not verified,other,0.0,96.2,18.0,0,30.23317334945769,17.5
12000, 60 months,0.1199,B,37080.0,VERIFIED - income source,car,0.0,80.5,8.0,0,44.96402877697842,3.09
8000, 36 months,0.1565,D,55000.0,not verified,major_purchase,5.0,39.2,11.0,0,28.582657472578514,6.875
13350, 36 months,0.1242,B,43000.0,not verified,debt_consolidation,0.0,95.3,15.0,0,29.926025554808337,3.2209737827715355
16000, 36 months,0.0849,A,160000.0,VERIFIED - income source,renewable_energy,1.0,0.0,35.0,0,31.682540939783372,10.0
2500, 36 months,0.1322,C,31323.0,not verified,debt_consolidation,0.0,99.4,27.0,1,29.58229795290498,12.5292
15000, 60 months,0.1427,C,40800.0,not verified,medical,0.0,17.1,16.0,1,42.71922080141258,2.72
9800, 36 months,0.1379,C,62000.0,not verified,debt_consolidation,0.0,57.3,12.0,1,29.34658920764209,6.326530612244898
25000, 36 months,0.13119999999999998,D,250000.0,not verified,small_business,1.0,20.7,50.0,0,29.627873903768666,10.0
12000, 36 months,0.09910000000000001,B,50600.0,VERIFIED - income,debt_consolidation,0.0,80.1,41.0,0,31.031807602792863,4.216666666666667
6250, 36 months,0.1099,B,29000.0,not verified,debt_consolidation,2.0,58.8,9.0,0,30.547409579667644,4.64
23000, 60 months,0.1242,B,64000.0,VERIFIED - income,debt_consolidation,1.0,36.3,35.0,0,44.52876945713622,2.782608695652174
20000, 60 months,0.1361,C,90000.0,VERIFIED - income,debt_consolidation,0.0,44.2,12.0,1,43.35197468244679,4.5
16000, 36 months,0.079,A,50000.0,VERIFIED - income source,credit_card,0.0,57.1,8.0,0,31.95845400978728,3.125
5000, 60 months,0.0788,A,63945.0,VERIFIED - income,car,1.0,59.8,37.0,0,49.45598417408507,12.789
20000, 36 months,0.10830000000000001,B,65004.0,not verified,debt_consolidation,1.0,66.2,10.0,1,30.619899872927416,3.2502
32775, 60 months,0.1839,E,230000.0,VERIFIED - income,debt_consolidation,0.0,78.6,33.0,0,63.67910781246964,7.017543859649122
10000, 36 months,0.1348,C,35000.0,not verified,debt_consolidation,0.0,84.4,18.0,0,29.476787030213707,3.5
11500, 36 months,0.11779999999999999,C,45760.0,VERIFIED - income,debt_consolidation,0.0,75.5,8.0,0,30.202752389956927,3.9791304347826086
11700, 36 months,0.0766,A,55000.0,VERIFIED - income source,debt_consolidation,1.0,47.8,26.0,0,32.07148926838628,4.700854700854701
6000, 60 months,0.11109999999999999,B,83000.0,not verified,debt_consolidation,0.0,66.2,15.0,0,45.875066901139235,13.833333333333334
5000, 60 months,0.1075,B,90000.0,VERIFIED - income source,debt_consolidation,1.0,13.4,9.0,1,46.25774817281894,18.0
10000, 36 months,0.09880000000000001,B,70000.0,not verified,small_business,3.0,25.8,24.0,0,31.045295085529787,7.0
12000, 60 months,0.1399,C,91000.0,VERIFIED - income source,home_improvement,1.0,56.8,42.0,0,42.98610116062473,7.583333333333333
16000, 60 months,0.1399,C,68000.0,not verified,debt_consolidation,1.0,58.2,16.0,0,42.98648612342495,4.25
10000, 36 months,0.0662,A,91154.0,VERIFIED - income,other,0.0,33.1,33.0,0,32.56904637832204,9.1154
3000, 36 months,0.13470000000000001,C,63000.0,VERIFIED - income,debt_consolidation,1.0,75.5,26.0,0,29.478235236317186,21.0
3500, 36 months,0.12990000000000002,C,24000.0,not verified,debt_consolidation,0.0,43.1,8.0,0,29.681139755766623,6.857142857142857
24000, 60 months,0.17579999999999998,D,125004.0,VERIFIED - income,debt_consolidation,0.0,68.6,26.0,0,39.73641511308321,5.2085
7200, 36 months,0.0999,B,79700.0,not verified,debt_consolidation,1.0,60.3,13.0,0,30.995738086013173,11.069444444444445
3000, 36 months,0.12869999999999998,C,12816.0,not verified,debt_consolidation,0.0,84.3,12.0,0,29.732408325074328,4.272
8000, 36 months,0.12179999999999999,B,30000.0,not verified,wedding,0.0,48.5,9.0,0,30.030030030030034,3.75
